ds,yhat,yhat_lower,yhat_upper
2023-04-23,2193.1824165417593,1937.2942121459703,2451.5844650739605
2023-04-24,2222.6981902087828,1953.4320838699532,2471.8786597090543
2023-04-25,2227.018908168021,1966.2709231995748,2481.347472336309
2023-04-26,2164.9008359383315,1912.056706392157,2422.6830750189624
2023-04-27,2248.0837179772298,1964.9997777861397,2528.1683926060073
2023-04-28,2231.3912633800696,1966.2261637508468,2497.5732678157583
2023-04-29,2263.903599629431,2000.6994111813021,2538.4246694913604
2023-04-30,2209.3809927453613,1942.8614959885801,2460.9921581632425
2023-05-01,2237.3610646516304,1978.2691520561682,2512.4033308411504
2023-05-02,2237.714004745757,1956.322514204473,2497.0513382977147
2023-05-03,2192.106073091099,1954.3694661205352,2443.625312592935
2023-05-04,2256.1542212121735,1998.4314278969757,2520.3539091008133
2023-05-05,2228.6812991284796,1948.711313218651,2479.8066407606075
2023-05-06,2248.47495269693,1975.3581814396262,2495.0943704943497
2023-05-07,2214.116349026387,1937.1732255797385,2481.897573267451
2023-05-08,2217.1261699297334,1960.0909447999675,2478.013025665185
2023-05-09,2239.4189602648785,1958.7744989598323,2498.0235613556215
2023-05-10,2214.024479397142,1939.4161864027747,2487.046912871389
2023-05-11,2235.3939297877682,1955.6171339126715,2490.0469476997228
2023-05-12,2260.8907768788554,1999.2309557623487,2538.833859821903
2023-05-13,2247.5300813304925,1973.525548205277,2495.754649535374
2023-05-14,2198.419219096988,1932.5509962804556,2456.2858774780775
2023-05-15,2240.466967343448,1996.720520063879,2503.8123040116984
2023-05-16,2245.9719435978923,1997.1877712411642,2528.741962182721
2023-05-17,2213.1366090877627,1960.4461527654087,2482.941712384521
2023-05-18,2236.573610104751,1974.300137951579,2513.7963832580635
2023-05-19,2220.240323135116,1963.779671554681,2482.289362639656
2023-05-20,2264.274482628858,2019.4326075451597,2527.974668770706
2023-05-21,2176.6776835316296,1910.9089361576905,2446.0243511539147
2023-05-22,2263.5699462057337,2008.3285927529373,2514.3671977182034
2023-05-23,2248.201346036217,1984.9302226370035,2531.671275077928
2023-05-24,2223.2011311937786,1959.3097506268969,2470.8399554342736
2023-05-25,2260.304009550499,1973.6255659807512,2530.9431023272004
2023-05-26,2227.8149473589992,1960.6956088352406,2481.31058434808
2023-05-27,2269.081606800776,2013.0316465885878,2541.8674161522963
2023-05-28,2195.856850164403,1933.768532517233,2452.4843590726346
2023-05-29,2245.6546123512767,1977.492901452353,2494.6460661625038
2023-05-30,2231.1207326762465,1962.5262938947528,2490.280678924064
2023-05-31,2194.6670629981654,1930.3392861709808,2433.516680086955
2023-06-01,2235.99668164544,1957.6584041342153,2473.8431506086795
2023-06-02,2234.185417892681,1969.0078106690785,2485.3231493288877
2023-06-03,2247.587428265645,1991.6312640774315,2507.5729979831417
2023-06-04,2185.2535810647937,1941.853627719572,2439.53611387539
2023-06-05,2224.404681851378,1955.2771438807094,2490.0083676166228
2023-06-06,2240.036746872945,1974.7940501947749,2494.234556579423
2023-06-07,2195.32692515373,1924.302000790186,2485.628193629018
2023-06-08,2242.396852245896,1983.1945574609942,2513.346138522538
2023-06-09,2266.0733608345477,2012.5908985951187,2531.457099278587
2023-06-10,2261.6200476093604,1984.7886586668985,2514.1087327960736
2023-06-11,2218.339079515983,1942.6799373082981,2469.658075619824
2023-06-12,2220.5925745842665,1965.624202469486,2501.552988610937
2023-06-13,2231.9456271041654,1964.897560769574,2504.5415935161936
2023-06-14,2208.9961688650646,1949.3004787740258,2489.4602256563503
2023-06-15,2246.933391200791,1982.4497888244177,2508.233342609149
2023-06-16,2241.9889230743493,1975.2357250933658,2502.5506361277194
2023-06-17,2275.928400383246,2013.6997215010142,2537.3749842704738
2023-06-18,2222.916070245153,1957.448778047124,2464.2687387522283
