ds,yhat,yhat_lower,yhat_upper
2023-09-05,1656.7504006858273,1580.6059837259581,1725.9042190508487
2023-09-06,1642.4027071553426,1572.8891850626105,1718.1602309325774
2023-09-07,1656.0424445246676,1583.5235454072663,1726.1302900363787
2023-09-08,1651.790915235951,1580.2910884562964,1720.6887819664732
2023-09-09,1637.1001482942925,1566.2899083096804,1707.103323246441
2023-09-10,1666.402107446901,1593.5304384501158,1739.0059795662728
2023-09-11,1652.2870854478228,1581.104766166558,1723.0668793167301
2023-09-12,1648.7764823473792,1581.7031278377262,1719.294016857031
2023-09-13,1641.9034725791016,1571.4205161433983,1719.962362070541
2023-09-14,1655.326517124025,1583.9139212467635,1730.688115188508
2023-09-15,1650.2446752222272,1576.483444678936,1723.6549074684783
2023-09-16,1643.4383301213493,1577.2585548853488,1716.596396095809
2023-09-17,1664.389417026078,1592.5444789998862,1745.0659651144258
2023-09-18,1663.7329936449366,1593.102630302777,1736.0828329098101
2023-09-19,1655.1270863705013,1579.5228468072337,1726.6894873282217
2023-09-20,1637.9280482296003,1567.589891434308,1709.2529788257466
2023-09-21,1663.6136041909642,1589.633265453882,1734.096136878289
2023-09-22,1651.148665719135,1579.1202975267395,1725.01481691039
2023-09-23,1638.3620449082364,1566.7228180454717,1705.0370944324927
2023-09-24,1665.7682173767964,1590.4657920304578,1735.0726159555322
2023-09-25,1653.4414891339165,1584.362723411368,1726.476840884834
2023-09-26,1656.5987916717472,1585.4279516321674,1729.786026655499
2023-09-27,1648.7874424915997,1581.5906169757845,1720.7241589855453
2023-09-28,1654.9100837679687,1582.8887774768807,1726.1664669513373
2023-09-29,1656.3398036538272,1584.137756253079,1722.623493835652
2023-09-30,1649.9703166703118,1579.828563632539,1726.1178824684646
2023-10-01,1672.73639290326,1608.0364355010654,1743.847099723959
2023-10-02,1658.8227484180995,1578.454165295524,1723.0728992648606
2023-10-03,1654.4997554901636,1586.431127545176,1724.8903941868016
2023-10-04,1641.2058504548274,1570.6841194645367,1714.9130921973594
2023-10-05,1663.8189810224528,1590.7580866852377,1738.9036618310843
2023-10-06,1656.1664764207385,1585.4588266169349,1731.527660220655
2023-10-07,1648.3338762469511,1583.1789871297108,1718.0543680875764
2023-10-08,1674.9536680085457,1597.8035389711272,1747.5140543715083
2023-10-09,1666.6866691551795,1598.6623042199183,1739.3901969538163
2023-10-10,1664.8196464097066,1595.3866794150363,1737.6335685060312
2023-10-11,1646.6821795863746,1572.5278225971006,1720.866747828772
2023-10-12,1662.7746525521477,1591.3436449975761,1736.4082351944721
2023-10-13,1660.9634834059884,1587.609542824453,1735.0354295450204
2023-10-14,1650.3150366709108,1579.5402646891075,1726.5538572940575
2023-10-15,1673.0280769029573,1601.6686149268266,1744.2785572430116
2023-10-16,1671.0531038769263,1593.0880674352225,1742.6108170814928
2023-10-17,1660.9482380717989,1588.5358830849261,1733.7164817601276
2023-10-18,1650.005934599926,1579.3204129262356,1721.6137094330986
2023-10-19,1659.7189251973577,1581.6095458119528,1728.759153254887
2023-10-20,1655.6329059294849,1587.762149293162,1724.0039839678304
2023-10-21,1653.8540572597137,1576.2765676086192,1726.4723785297958
2023-10-22,1668.7067748284476,1594.5093439524742,1747.9717775667311
2023-10-23,1666.2536825588268,1597.114216096,1741.9907678662526
2023-10-24,1667.1427311553423,1589.3558136088307,1735.9339588545295
2023-10-25,1650.818780586142,1580.6556673718349,1730.8467048562482
2023-10-26,1665.8399798213734,1594.7104614869093,1737.5906422490664
2023-10-27,1663.7613965185553,1592.569600712108,1742.776683490131
2023-10-28,1646.1326882180124,1576.6060859185536,1716.4462649477239
2023-10-29,1664.7058800417667,1591.0831582622104,1733.0154977200673
2023-10-30,1659.9904262578402,1588.7830452504181,1729.8934768211177
2023-10-31,1663.7383583585772,1592.232535777025,1735.254183330583
2023-11-01,1659.565184277614,1587.030096435627,1730.1072226481158
2023-11-02,1670.3376413738195,1596.0152348147344,1744.2805718723148
2023-11-03,1659.528009843302,1587.5425218783757,1735.0540914671058
2023-11-04,1654.3316615107622,1584.7389509503435,1725.0502383529067
2023-11-05,1669.6781013840912,1600.2759862973285,1744.248606741099
2023-11-06,1677.8790003145034,1608.772931734297,1745.5372981646044
2023-11-07,1661.8262381456366,1588.2764432705756,1731.4874575250883
2023-11-08,1655.6175610982286,1583.3044685167338,1728.6375284032365
2023-11-09,1669.5590790827682,1596.8313733403327,1735.177681334002
2023-11-10,1666.7895042624036,1594.5340538243781,1737.7044521278729
2023-11-11,1659.3729294026616,1591.2542282470085,1727.4801720138314
2023-11-12,1669.523109920144,1599.822735594564,1746.246222504294
2023-11-13,1667.1546353823849,1596.3475978817844,1742.399760354447
2023-11-14,1660.475551757736,1590.0318890242163,1730.5051905663272
2023-11-15,1653.9886749416157,1581.2464228822137,1730.777668269671
2023-11-16,1671.2797809308731,1596.0246148967187,1742.632990381098
2023-11-17,1669.6768327496268,1598.5642709569975,1746.3431213578217
2023-11-18,1652.203489014164,1582.165852594885,1729.1006739100828
2023-11-19,1683.4248511040305,1610.8889291124185,1752.7833233049982
2023-11-20,1669.4563413572992,1597.7511305598516,1741.3335854389209
2023-11-21,1668.9438036399472,1600.94105208649,1743.3431311885308
2023-11-22,1659.8380371454823,1584.8623356568949,1734.9441360349397
2023-11-23,1675.070658302821,1594.0747375001731,1746.0131292845917
2023-11-24,1667.788287051946,1592.5766066856393,1740.6685594888502
2023-11-25,1647.1864650684308,1573.4111243502732,1716.6234376178743
2023-11-26,1673.7164259862145,1602.9250869678517,1744.08150237653
2023-11-27,1662.555073797583,1585.7800438877061,1735.6024733152785
2023-11-28,1663.6536641719406,1588.3035126043935,1736.9474876371005
2023-11-29,1665.2137128102909,1595.9063003501976,1732.64691039701
2023-11-30,1666.9326372975831,1598.2877144331117,1735.1987483201751
2023-12-01,1668.710587840546,1594.6697492068006,1739.8735417134255
2023-12-02,1654.9432941554055,1578.8469552248296,1727.2680799469965
2023-12-03,1680.6583843799788,1610.9099615497955,1759.065290076342
2023-12-04,1663.876596236593,1593.6521916521954,1740.7629962398155
2023-12-05,1662.6846204896794,1591.4685040386307,1735.949661499031
2023-12-06,1665.9561090912612,1592.5203391297814,1737.2920212085767
2023-12-07,1669.1804566112135,1594.8517708811848,1741.0973030785965
2023-12-08,1674.0554960123966,1596.8427393926427,1745.2209999001457
2023-12-09,1661.3248370406413,1594.8339999299928,1731.157017251079
2023-12-10,1683.925448763176,1611.8022475315672,1752.1883496967118
2023-12-11,1673.9431550395766,1600.8704644724896,1745.6669344267207
2023-12-12,1665.072948002045,1589.2752841289057,1738.2910232151082
2023-12-13,1660.7697713318746,1590.3506641971323,1726.9437263760312
2023-12-14,1675.0990791555075,1606.6078731055507,1750.8835503213427
2023-12-15,1670.8514645586765,1600.7611902632364,1738.915368930511
2023-12-16,1655.7312229363285,1586.1019270078355,1729.8879806596046
2023-12-17,1685.7537222382534,1615.9464679185721,1761.2167953679739
2023-12-18,1679.070371334721,1605.9367545511302,1751.4603920406869
2023-12-19,1670.3519502856066,1597.2036481285097,1742.3164472884705
2023-12-20,1666.477602564946,1597.4415156603925,1739.9609515977427
2023-12-21,1676.7273551408775,1602.8262011235606,1749.5917738256817
2023-12-22,1665.2817464647928,1592.798035133677,1737.050410582195
2023-12-23,1654.1070230160815,1580.7657792124123,1731.4783502482865
